seed,config,type,totalJobs,finishedJobs,avgCompletion,avgWaiting,util
980521505,config.txt,da_truth,999,772,8.58161,5.5557,0.502109
980521505,config.txt,da_strat,999,776,8.72423,5.70876,0.507811
980521506,config.txt,base_truth,999,836,22.7679,19.7045,0.645706
980521506,config.txt,base_strat,999,838,22.2339,19.1599,0.644667
980521506,config.txt,da_truth,999,809,9.03585,6.00742,0.514614
980521506,config.txt,da_strat,999,809,9.01112,5.98393,0.514207
980521507,config.txt,base_truth,999,823,20.0243,17.0778,0.615839
980521507,config.txt,base_strat,999,821,20.1937,17.2412,0.615476
980521507,config.txt,da_truth,999,802,8.02993,5.07731,0.500682
980521507,config.txt,da_strat,999,801,8.19476,5.2422,0.497818
980521508,config.txt,base_truth,999,802,26.6197,23.6509,0.61317
980521508,config.txt,base_strat,999,801,26.5618,23.5905,0.613123
980521508,config.txt,da_truth,999,789,10.2155,7.23321,0.505002
980521508,config.txt,da_strat,999,792,10.1907,7.22096,0.507397
980521509,config.txt,base_truth,999,824,22.7731,19.767,0.609305
980521509,config.txt,base_strat,999,821,22.8538,19.8368,0.609082
980521509,config.txt,da_truth,999,801,8.60549,5.63421,0.487042
980521509,config.txt,da_strat,999,804,8.76741,5.79726,0.491949
980521510,config.txt,base_truth,999,789,24.5285,21.5767,0.595507
980521510,config.txt,base_strat,999,789,24.4106,21.4613,0.595221
980521510,config.txt,da_truth,999,780,7.70128,4.69744,0.497596
980521510,config.txt,da_strat,999,775,7.29032,4.29161,0.495026
980521511,config.txt,base_truth,999,851,19.7239,16.7109,0.613259
980521511,config.txt,base_strat,999,849,19.7114,16.6985,0.613216
980521511,config.txt,da_truth,999,818,8.78484,5.74939,0.504368
980521511,config.txt,da_strat,999,816,8.39951,5.34436,0.503589
980521512,config.txt,base_truth,999,837,22.8017,19.8244,0.599759
980521512,config.txt,base_strat,999,837,23.1398,20.1625,0.600205
980521512,config.txt,da_truth,999,803,10.0934,7.07098,0.495071
980521512,config.txt,da_strat,999,801,9.82397,6.8015,0.491815
980521513,config.txt,base_truth,999,871,18.1711,15.1952,0.61218
980521513,config.txt,base_strat,999,871,18.3444,15.3651,0.611925
980521513,config.txt,da_truth,999,824,8.45388,5.47209,0.492377
980521513,config.txt,da_strat,999,823,8.50547,5.52248,0.492122
980521514,config.txt,base_truth,999,803,22.6924,19.7049,0.61841
980521514,config.txt,base_strat,999,805,22.6112,19.6199,0.616972
980521514,config.txt,da_truth,999,788,8.11041,5.06218,0.511531
980521514,config.txt,da_strat,999,785,8.29682,5.24713,0.50548
980521515,config.txt,base_truth,999,804,23.1928,20.1679,0.62416
980521515,config.txt,base_strat,999,806,23.3561,20.3337,0.625233
980521515,config.txt,da_truth,999,798,8.64787,5.61153,0.510032
980521515,config.txt,da_strat,999,795,8.62893,5.59371,0.511338
980521516,config.txt,base_truth,999,801,25.2747,22.3084,0.611795
980521516,config.txt,base_strat,999,798,25.3358,22.3634,0.611002
980521516,config.txt,da_truth,999,792,9.6149,6.71338,0.495287
980521516,config.txt,da_strat,999,794,9.56045,6.66121,0.49706
980521517,config.txt,base_truth,999,859,20.7451,17.7986,0.618376
980521517,config.txt,base_strat,999,859,20.7451,17.7986,0.618376
980521517,config.txt,da_truth,999,809,8.6885,5.72559,0.495189
980521517,config.txt,da_strat,999,811,8.82984,5.85943,0.498577
980521518,config.txt,base_truth,999,786,22.2036,19.2239,0.603795
980521518,config.txt,base_strat,999,786,22.2036,19.2239,0.603795
980521518,config.txt,da_truth,999,769,8.82315,5.80234,0.493675
980521518,config.txt,da_strat,999,770,8.81169,5.80519,0.490895
980521519,config.txt,base_truth,999,804,21.694,18.6853,0.611489
980521519,config.txt,base_strat,999,801,21.7678,18.7615,0.611442
980521519,config.txt,da_truth,999,795,8.61887,5.62138,0.495414
980521519,config.txt,da_strat,999,796,8.62814,5.62814,0.496265
980521520,config.txt,base_truth,999,840,21.1988,18.106,0.623068
980521520,config.txt,base_strat,999,840,21.1988,18.106,0.623068
980521520,config.txt,da_truth,999,798,8.71178,5.599,0.50241
980521520,config.txt,da_strat,999,801,8.9975,5.8839,0.503364
980521521,config.txt,base_truth,999,806,23.505,20.4653,0.616124
980521521,config.txt,base_strat,999,805,23.6161,20.5727,0.616842
980521521,config.txt,da_truth,999,787,8.74968,5.73062,0.497172
980521521,config.txt,da_strat,999,789,8.85678,5.8403,0.499012
980521522,config.txt,base_truth,999,912,14.5197,11.5548,0.614685
980521522,config.txt,base_strat,999,912,14.5197,11.5548,0.614685
980521522,config.txt,da_truth,999,862,8.37355,5.39443,0.510638
980521522,config.txt,da_strat,999,861,8.21603,5.2381,0.510638
980521523,config.txt,base_truth,999,832,21.3233,18.3642,0.611633
980521523,config.txt,base_strat,999,832,21.3233,18.3642,0.611633
980521523,config.txt,da_truth,999,801,7.98752,5.02996,0.494888
980521523,config.txt,da_strat,999,801,8.1161,5.1573,0.497053
980521524,config.txt,base_truth,999,817,23.1579,20.1885,0.616181
980521524,config.txt,base_strat,999,822,23.2324,20.2652,0.615528
980521524,config.txt,da_truth,999,808,8.78589,5.80941,0.512738
980521524,config.txt,da_strat,999,810,8.7284,5.76173,0.514184
980521525,config.txt,base_truth,999,856,19.8762,16.9194,0.619325
980521525,config.txt,base_strat,999,856,19.4766,16.5199,0.618648
980521525,config.txt,da_truth,999,826,9.42857,6.49758,0.506166
980521525,config.txt,da_strat,999,827,9.16566,6.237,0.508244
980521526,config.txt,base_truth,999,785,25.1911,22.2408,0.608085
980521526,config.txt,base_strat,999,787,25.2186,22.2681,0.60747
980521526,config.txt,da_truth,999,778,7.81234,4.85733,0.483688
980521526,config.txt,da_strat,999,778,7.68766,4.73522,0.482931
980521527,config.txt,base_truth,999,757,24.4993,21.4373,0.629983
980521527,config.txt,base_strat,999,763,24.2713,21.2058,0.629738
980521527,config.txt,da_truth,999,760,7.80921,4.78553,0.503986
980521527,config.txt,da_strat,999,761,7.15769,4.12484,0.507068
980521528,config.txt,base_truth,999,858,20.7844,17.796,0.60755
980521528,config.txt,base_strat,999,859,20.8102,17.8219,0.607286
980521528,config.txt,da_truth,999,827,9.00605,6.01814,0.496234
980521528,config.txt,da_strat,999,827,9.68198,6.69166,0.499141
980521529,config.txt,base_truth,999,757,26.5601,23.5588,0.620746
980521529,config.txt,base_strat,999,760,25.8158,22.8197,0.618909
980521529,config.txt,da_truth,999,736,8.86141,5.86957,0.482831
980521529,config.txt,da_strat,999,738,8.96341,5.9878,0.482678
980521530,config.txt,base_truth,999,741,25.7287,22.7544,0.608065
980521530,config.txt,base_strat,999,743,25.3405,22.3742,0.609618
980521530,config.txt,da_truth,999,755,7.89272,4.95629,0.486307
980521530,config.txt,da_strat,999,752,7.85505,4.90559,0.490449
980521531,config.txt,base_truth,999,819,20.1111,17.0415,0.618431
980521531,config.txt,base_strat,999,813,20.0332,16.9582,0.618255
980521531,config.txt,da_truth,999,807,8.87608,5.81537,0.519537
980521531,config.txt,da_strat,999,806,9.15757,6.10174,0.515176
980521532,config.txt,base_truth,999,866,20.4215,17.5104,0.602495
980521532,config.txt,base_strat,999,866,20.4203,17.5092,0.602538
980521532,config.txt,da_truth,999,829,8.90832,6.00603,0.49372
980521532,config.txt,da_strat,999,828,8.77778,5.87077,0.494104
980521533,config.txt,base_truth,999,872,18.3394,15.3303,0.616252
980521533,config.txt,base_strat,999,875,18.2297,15.2206,0.617406
980521533,config.txt,da_truth,999,832,9.08774,6.05168,0.51239
980521533,config.txt,da_strat,999,828,8.86715,5.83213,0.510852
980521534,config.txt,base_truth,999,843,19.2408,16.3001,0.604883
980521534,config.txt,base_strat,999,842,19.2185,16.2755,0.605428
980521534,config.txt,da_truth,999,797,7.93225,4.92723,0.489453
980521534,config.txt,da_strat,999,800,7.96,4.95375,0.492726
980521535,config.txt,base_truth,999,752,25.746,22.6463,0.614214
980521535,config.txt,base_strat,999,755,25.698,22.5947,0.616283
980521535,config.txt,da_truth,999,760,9.48289,6.38947,0.50266
980521535,config.txt,da_strat,999,761,9.60053,6.50854,0.505861
980521536,config.txt,base_truth,999,839,19.3719,16.503,0.597725
980521536,config.txt,base_strat,999,840,19.3952,16.5262,0.597725
980521536,config.txt,da_truth,999,802,8.35287,5.4813,0.476559
980521536,config.txt,da_strat,999,805,8.29689,5.42609,0.479644
980521537,config.txt,base_truth,999,784,24.7615,21.8265,0.607991
980521537,config.txt,base_strat,999,787,24.6328,21.69,0.608132
980521537,config.txt,da_truth,999,774,9.23514,6.26357,0.488132
980521537,config.txt,da_strat,999,770,8.99221,6.01818,0.486525
980521538,config.txt,base_truth,999,806,21.3052,18.2816,0.619777
980521538,config.txt,base_strat,999,808,21.3243,18.3032,0.620003
980521538,config.txt,da_truth,999,785,8.58981,5.58471,0.497628
980521538,config.txt,da_strat,999,789,8.66413,5.65526,0.503727
980521539,config.txt,base_truth,999,819,21.2393,18.2063,0.632325
980521539,config.txt,base_strat,999,818,21.1002,18.0623,0.631206
980521539,config.txt,da_truth,999,791,8.3641,5.29583,0.511525
980521539,config.txt,da_strat,999,794,8.79219,5.7267,0.508165
980521540,config.txt,base_truth,999,805,24.3752,21.2696,0.629686
980521540,config.txt,base_strat,999,807,24.8711,21.7608,0.628811
980521540,config.txt,da_truth,999,784,9.24235,6.16837,0.506217
980521540,config.txt,da_strat,999,787,8.86912,5.80051,0.509763
980521541,config.txt,base_truth,999,758,23.9842,21.0435,0.600592
980521541,config.txt,base_strat,999,758,23.9842,21.0435,0.600592
980521541,config.txt,da_truth,999,770,8.05065,5.0974,0.490943
980521541,config.txt,da_strat,999,771,8.07652,5.14008,0.490994
980521542,config.txt,base_truth,999,828,20.5773,17.6002,0.61643
980521542,config.txt,base_strat,999,835,20.6778,17.7066,0.615385
980521542,config.txt,da_truth,999,806,8.01117,5.01861,0.50491
980521542,config.txt,da_strat,999,808,7.98267,4.99257,0.506547
980521543,config.txt,base_truth,999,801,22.8152,19.8452,0.614442
980521543,config.txt,base_strat,999,800,22.8388,19.8637,0.614212
980521543,config.txt,da_truth,999,783,8.04598,5.04725,0.493506
980521543,config.txt,da_strat,999,785,8.19745,5.20382,0.492908
980521544,config.txt,base_truth,999,828,24.5278,21.6075,0.609429
980521544,config.txt,base_strat,999,832,24.5613,21.6394,0.610475
980521544,config.txt,da_truth,999,802,9.9414,6.98254,0.495772
980521544,config.txt,da_strat,999,801,10.0774,7.1186,0.491271
980521545,config.txt,base_truth,999,848,17.6627,14.7217,0.614611
980521545,config.txt,base_strat,999,838,18.2422,15.2876,0.616743
980521545,config.txt,da_truth,999,811,7.50308,4.5709,0.501831
980521545,config.txt,da_strat,999,814,7.62899,4.69902,0.506235
980521546,config.txt,base_truth,999,846,21.2057,18.2199,0.614938
980521546,config.txt,base_strat,999,845,21.1657,18.1787,0.614273
980521546,config.txt,da_truth,999,820,9.42683,6.43537,0.506117
980521546,config.txt,da_strat,999,817,9.11383,6.11873,0.507181
980521547,config.txt,base_truth,999,795,22.4994,19.5975,0.603251
980521547,config.txt,base_strat,999,794,22.7028,19.796,0.602376
980521547,config.txt,da_truth,999,788,8.03173,5.09137,0.507737
980521547,config.txt,da_strat,999,787,8.24778,5.31512,0.507691
980521548,config.txt,base_truth,999,727,29.1307,26.1183,0.618534
980521548,config.txt,base_strat,999,725,29.5214,26.5034,0.618951
980521548,config.txt,da_truth,999,740,7.72027,4.73108,0.490509
980521548,config.txt,da_strat,999,741,7.9973,5.01619,0.486128
980521549,config.txt,base_truth,999,857,19.4014,16.3886,0.618718
980521549,config.txt,base_strat,999,854,19.5667,16.5609,0.619153
980521549,config.txt,da_truth,999,818,8.56724,5.53423,0.517469
980521549,config.txt,da_strat,999,816,8.9375,5.91422,0.512205
980521550,config.txt,base_truth,999,793,21.3506,18.4073,0.615896
980521550,config.txt,base_strat,999,793,21.3506,18.4073,0.615896
980521550,config.txt,da_truth,999,760,7.71579,4.72368,0.497775
980521550,config.txt,da_strat,999,758,7.80871,4.81662,0.492345
980521551,config.txt,base_truth,999,835,21.9353,18.9269,0.623842
980521551,config.txt,base_strat,999,835,21.9353,18.9269,0.623842
980521551,config.txt,da_truth,999,802,8.33042,5.29676,0.508289
980521551,config.txt,da_strat,999,806,8.66998,5.65881,0.506302
980521552,config.txt,base_truth,999,787,23.0064,20.0521,0.611319
980521552,config.txt,base_strat,999,787,23.094,20.1499,0.610073
980521552,config.txt,da_truth,999,773,7.49418,4.50582,0.497652
980521552,config.txt,da_strat,999,774,7.85788,4.86047,0.496885
980521553,config.txt,base_truth,999,807,21.9244,18.9405,0.62184
980521553,config.txt,base_strat,999,808,21.7153,18.7401,0.61984
980521553,config.txt,da_truth,999,787,7.03177,4.06226,0.49609
980521553,config.txt,da_strat,999,791,7.08217,4.11252,0.501091
980521554,config.txt,base_truth,999,824,18.949,15.9575,0.615502
980521554,config.txt,base_strat,999,822,18.9075,15.9185,0.615179
980521554,config.txt,da_truth,999,801,7.98502,5.0387,0.495993
980521554,config.txt,da_strat,999,800,8.27,5.33125,0.491849
980521555,config.txt,base_truth,999,785,24.0446,21.0548,0.612495
980521555,config.txt,base_strat,999,780,23.9872,20.9974,0.611002
980521555,config.txt,da_truth,999,785,8.35924,5.3414,0.507139
980521555,config.txt,da_strat,999,778,8.19023,5.17866,0.500373
980521556,config.txt,base_truth,999,791,23.2212,20.3072,0.607981
980521556,config.txt,base_strat,999,789,23.8023,20.8961,0.607981
980521556,config.txt,da_truth,999,767,8.57757,5.68579,0.474978
980521556,config.txt,da_strat,999,767,8.74707,5.84485,0.479972
980521557,config.txt,base_truth,999,766,24.2728,21.1997,0.618723
980521557,config.txt,base_strat,999,764,24.1243,21.0471,0.620236
980521557,config.txt,da_truth,999,753,8.54582,5.41169,0.50331
980521557,config.txt,da_strat,999,752,8.33378,5.19814,0.505579
980521558,config.txt,base_truth,999,803,23.4047,20.4521,0.615035
980521558,config.txt,base_strat,999,812,23.2869,20.335,0.614846
980521558,config.txt,da_truth,999,791,10.0847,7.09355,0.508227
980521558,config.txt,da_strat,999,794,10.495,7.5,0.508274
980521559,config.txt,base_truth,999,730,25.9986,22.9452,0.618377
980521559,config.txt,base_strat,999,732,25.6066,22.5587,0.617856
980521559,config.txt,da_truth,999,746,7.70643,4.64477,0.492126
980521559,config.txt,da_strat,999,748,7.45588,4.40374,0.490613
980521560,config.txt,base_truth,999,809,22.0878,19.1236,0.61507
980521560,config.txt,base_strat,999,814,22.0025,19.0393,0.615213
980521560,config.txt,da_truth,999,796,8.6608,5.70854,0.487601
980521560,config.txt,da_strat,999,799,8.49687,5.55194,0.490076
980521561,config.txt,base_truth,999,780,24.7846,21.8205,0.613597
980521561,config.txt,base_strat,999,785,24.2255,21.2586,0.612766
980521561,config.txt,da_truth,999,769,8.6632,5.671,0.494693
980521561,config.txt,da_strat,999,765,8.34379,5.34902,0.49391
980521562,config.txt,base_truth,999,725,26.4303,23.5007,0.607092
980521562,config.txt,base_strat,999,725,26.4303,23.5007,0.607092
980521562,config.txt,da_truth,999,732,9.17623,6.25,0.489143
980521562,config.txt,da_strat,999,727,8.65062,5.72077,0.487398
