seed,config,type,totalJobs,finishedJobs,avgCompletion,avgWaiting,util
3779934581,config.txt,da_truth,999,768,8.31641,5.29297,0.505476
3779934581,config.txt,da_strat,999,732,9.26776,6.24317,0.500989
3779934582,config.txt,base_truth,999,834,22.8177,19.8981,0.611142
3779934582,config.txt,base_strat,999,802,23.7369,20.8142,0.595045
3779934582,config.txt,da_truth,999,801,9.8427,6.8814,0.504806
3779934582,config.txt,da_strat,999,777,10.8185,7.88417,0.505506
3779934583,config.txt,base_truth,999,668,31.2066,28.1737,0.612821
3779934583,config.txt,base_strat,999,649,32.208,29.1664,0.598091
3779934583,config.txt,da_truth,999,693,8.55988,5.48918,0.49689
3779934583,config.txt,da_strat,999,665,8.93083,5.85263,0.506601
3779934584,config.txt,base_truth,999,796,22.2487,19.3894,0.602166
3779934584,config.txt,base_strat,999,774,23.5814,20.7196,0.588317
3779934584,config.txt,da_truth,999,784,7.61224,4.74745,0.485768
3779934584,config.txt,da_strat,999,748,8.79679,5.90374,0.491279
3779934585,config.txt,base_truth,999,833,23.521,20.5522,0.619904
3779934585,config.txt,base_strat,999,806,24.6166,21.6501,0.600137
3779934585,config.txt,da_truth,999,797,9.47804,6.49937,0.496088
3779934585,config.txt,da_strat,999,781,10.7388,7.758,0.50652
3779934586,config.txt,base_truth,999,756,24.5847,21.5767,0.606336
3779934586,config.txt,base_strat,999,736,24.3777,21.3668,0.592057
3779934586,config.txt,da_truth,999,745,8.28456,5.22013,0.498203
3779934586,config.txt,da_strat,999,729,9.53498,6.49657,0.499102
3779934587,config.txt,base_truth,999,724,28.7445,25.7997,0.618621
3779934587,config.txt,base_strat,999,708,28.4689,25.5014,0.599904
3779934587,config.txt,da_truth,999,733,8.20737,5.18554,0.497467
3779934587,config.txt,da_strat,999,702,8.11254,5.11966,0.499013
3779934588,config.txt,base_truth,999,759,24.7839,21.8142,0.623214
3779934588,config.txt,base_strat,999,750,25.2587,22.2787,0.606283
3779934588,config.txt,da_truth,999,755,7.46755,4.5298,0.496104
3779934588,config.txt,da_strat,999,725,8.60828,5.67034,0.49955
3779934589,config.txt,base_truth,999,783,22.8595,19.917,0.619353
3779934589,config.txt,base_strat,999,768,23.6549,20.6888,0.606334
3779934589,config.txt,da_truth,999,773,8.35705,5.4088,0.506461
3779934589,config.txt,da_strat,999,741,8.54521,5.59379,0.507384
3779934590,config.txt,base_truth,999,761,23.5848,20.548,0.617799
3779934590,config.txt,base_strat,999,753,23.8459,20.7968,0.604731
3779934590,config.txt,da_truth,999,768,8.17969,5.1276,0.503595
3779934590,config.txt,da_strat,999,747,9.56359,6.52209,0.502429
3779934591,config.txt,base_truth,999,876,18.6724,15.6849,0.615118
3779934591,config.txt,base_strat,999,853,19.5018,16.5346,0.599766
3779934591,config.txt,da_truth,999,831,7.93261,4.95788,0.494248
3779934591,config.txt,da_strat,999,806,9.52605,6.52978,0.496713
3779934592,config.txt,base_truth,999,763,25.3735,22.3657,0.619742
3779934592,config.txt,base_strat,999,743,26.5451,23.537,0.607209
3779934592,config.txt,da_truth,999,762,8.85433,5.89239,0.49009
3779934592,config.txt,da_strat,999,738,8.8374,5.88482,0.505489
3779934593,config.txt,base_truth,999,797,22.5558,19.6274,0.594374
3779934593,config.txt,base_strat,999,788,23.8655,20.9264,0.581513
3779934593,config.txt,da_truth,999,788,8.68147,5.69797,0.483877
3779934593,config.txt,da_strat,999,764,9.03272,6.04974,0.488983
3779934594,config.txt,base_truth,999,757,24.4254,21.4663,0.614456
3779934594,config.txt,base_strat,999,754,24.2825,21.3263,0.599718
3779934594,config.txt,da_truth,999,747,7.38956,4.42838,0.488004
3779934594,config.txt,da_strat,999,737,9.24016,6.30529,0.501383
3779934595,config.txt,base_truth,999,747,25.0602,22.0308,0.623414
3779934595,config.txt,base_strat,999,720,25.95,22.9167,0.610878
3779934595,config.txt,da_truth,999,749,7.74766,4.749,0.498152
3779934595,config.txt,da_strat,999,729,8.94925,6,0.493207
3779934596,config.txt,base_truth,999,948,12.8017,9.83333,0.612805
3779934596,config.txt,base_strat,999,919,14.4461,11.4733,0.595626
3779934596,config.txt,da_truth,999,879,8.05802,5.09215,0.507132
3779934596,config.txt,da_strat,999,857,8.00467,5.04551,0.498621
3779934597,config.txt,base_truth,999,894,19.1432,16.1566,0.614503
3779934597,config.txt,base_strat,999,879,20.3163,17.3185,0.601578
3779934597,config.txt,da_truth,999,850,9.32353,6.31412,0.51068
3779934597,config.txt,da_strat,999,823,9.77643,6.75334,0.50556
3779934598,config.txt,base_truth,999,926,17.5248,14.5886,0.61544
3779934598,config.txt,base_strat,999,903,18.1584,15.2093,0.604119
3779934598,config.txt,da_truth,999,864,8.76042,5.85764,0.499744
3779934598,config.txt,da_strat,999,851,9.50999,6.60752,0.506195
3779934599,config.txt,base_truth,999,782,23.4757,20.4834,0.616545
3779934599,config.txt,base_strat,999,771,23.9105,20.9209,0.60455
3779934599,config.txt,da_truth,999,766,9.08225,6.11488,0.490361
3779934599,config.txt,da_strat,999,745,8.67651,5.7047,0.502832
3779934600,config.txt,base_truth,999,788,22.8883,19.9315,0.606504
3779934600,config.txt,base_strat,999,774,23.5336,20.593,0.590052
3779934600,config.txt,da_truth,999,772,7.66062,4.70207,0.489313
3779934600,config.txt,da_strat,999,758,8.75462,5.8153,0.496454
3779934601,config.txt,base_truth,999,838,21.6897,18.6706,0.624956
3779934601,config.txt,base_strat,999,816,22.038,19.0245,0.614982
3779934601,config.txt,da_truth,999,817,8.12607,5.11628,0.511746
3779934601,config.txt,da_strat,999,787,9.00254,5.93647,0.506516
3779934602,config.txt,base_truth,999,791,22.2314,19.3059,0.60945
3779934602,config.txt,base_strat,999,774,23.1951,20.27,0.595074
3779934602,config.txt,da_truth,999,785,8.54013,5.61019,0.492908
3779934602,config.txt,da_strat,999,750,9.60933,6.63867,0.497029
3779934603,config.txt,base_truth,999,799,20.9625,17.9737,0.623068
3779934603,config.txt,base_strat,999,779,21.6316,18.6341,0.607065
3779934603,config.txt,da_truth,999,784,6.98469,4.04974,0.495408
3779934603,config.txt,da_strat,999,757,8.4531,5.46367,0.511366
3779934604,config.txt,base_truth,999,810,23.1309,20.0531,0.632418
3779934604,config.txt,base_strat,999,796,23.5515,20.4611,0.619715
3779934604,config.txt,da_truth,999,792,9.35227,6.30556,0.503905
3779934604,config.txt,da_strat,999,764,9.47251,6.3822,0.512254
3779934605,config.txt,base_truth,999,732,26.2828,23.2896,0.618152
3779934605,config.txt,base_strat,999,723,27.4108,24.4288,0.606434
3779934605,config.txt,da_truth,999,751,8.94008,5.97603,0.498972
3779934605,config.txt,da_strat,999,720,9.70417,6.74444,0.491572
3779934606,config.txt,base_truth,999,815,24.8761,21.8675,0.618748
3779934606,config.txt,base_strat,999,796,25.9209,22.8995,0.604423
3779934606,config.txt,da_truth,999,794,9.25819,6.28338,0.492535
3779934606,config.txt,da_strat,999,779,10.9461,7.98074,0.50238
3779934607,config.txt,base_truth,999,678,30.5516,27.5531,0.60931
3779934607,config.txt,base_strat,999,669,30.3886,27.3797,0.597264
3779934607,config.txt,da_truth,999,694,9.09798,6.06052,0.485759
3779934607,config.txt,da_strat,999,679,10.081,7.10751,0.492739
3779934608,config.txt,base_truth,999,755,26.8914,23.9351,0.607232
3779934608,config.txt,base_strat,999,741,27.3725,24.4265,0.589901
3779934608,config.txt,da_truth,999,750,8.06667,5.05067,0.497103
3779934608,config.txt,da_strat,999,731,8.82353,5.80575,0.502248
3779934609,config.txt,base_truth,999,738,25.3252,22.2995,0.610723
3779934609,config.txt,base_strat,999,739,24.7226,21.6739,0.600258
3779934609,config.txt,da_truth,999,756,7.52646,4.49603,0.492437
3779934609,config.txt,da_strat,999,732,8.76776,5.71038,0.511977
3779934610,config.txt,base_truth,999,904,15.865,12.8971,0.62366
3779934610,config.txt,base_strat,999,885,16.6621,13.6904,0.610919
3779934610,config.txt,da_truth,999,844,8.15284,5.18602,0.497938
3779934610,config.txt,da_strat,999,822,8.70681,5.74696,0.497732
3779934611,config.txt,base_truth,999,837,20.5125,17.4982,0.618524
3779934611,config.txt,base_strat,999,814,21.1806,18.1769,0.602696
3779934611,config.txt,da_truth,999,812,7.46798,4.45197,0.498145
3779934611,config.txt,da_strat,999,790,9.28861,6.27342,0.499977
3779934612,config.txt,base_truth,999,704,29.7784,26.6932,0.613257
3779934612,config.txt,base_strat,999,697,28.7532,25.6729,0.597872
3779934612,config.txt,da_truth,999,730,9.66575,6.55479,0.503819
3779934612,config.txt,da_strat,999,714,9.7563,6.65826,0.516803
3779934613,config.txt,base_truth,999,767,24.4772,21.472,0.628439
3779934613,config.txt,base_strat,999,742,24.8989,21.9003,0.611187
3779934613,config.txt,da_truth,999,756,7.75132,4.74735,0.50586
3779934613,config.txt,da_strat,999,738,8.59756,5.58537,0.521302
3779934614,config.txt,base_truth,999,744,25.664,22.7446,0.607976
3779934614,config.txt,base_strat,999,719,26.9638,24.0362,0.591736
3779934614,config.txt,da_truth,999,740,8.99459,6.04324,0.48931
3779934614,config.txt,da_strat,999,708,9.71045,6.75141,0.493627
3779934615,config.txt,base_truth,999,722,28.7382,25.6911,0.615804
3779934615,config.txt,base_strat,999,700,28.6986,25.6457,0.604213
3779934615,config.txt,da_truth,999,731,8.95759,5.87962,0.498042
3779934615,config.txt,da_strat,999,711,8.48523,5.45148,0.50254
3779934616,config.txt,base_truth,999,812,21.1121,18.1441,0.611348
3779934616,config.txt,base_strat,999,797,22.1292,19.1531,0.599622
3779934616,config.txt,da_truth,999,792,8.86995,5.91919,0.493144
3779934616,config.txt,da_strat,999,781,9.26248,6.32138,0.498913
3779934617,config.txt,base_truth,999,718,27.4206,24.344,0.623151
3779934617,config.txt,base_strat,999,694,28.1816,25.1138,0.610841
3779934617,config.txt,da_truth,999,726,8.98072,5.93939,0.499899
3779934617,config.txt,da_strat,999,705,8.18298,5.14184,0.512158
3779934618,config.txt,base_truth,999,811,21.4624,18.4673,0.614047
3779934618,config.txt,base_strat,999,806,22.1067,19.1203,0.607641
3779934618,config.txt,da_truth,999,803,7.60523,4.62516,0.497232
3779934618,config.txt,da_strat,999,764,8.40969,5.39136,0.500984
3779934619,config.txt,base_truth,999,857,20.7468,17.825,0.603669
3779934619,config.txt,base_strat,999,838,21.3138,18.3962,0.585719
3779934619,config.txt,da_truth,999,816,8.32108,5.37745,0.496323
3779934619,config.txt,da_strat,999,789,9.61977,6.63878,0.502714
3779934620,config.txt,base_truth,999,729,28.2881,25.2112,0.630756
3779934620,config.txt,base_strat,999,738,26.981,23.9079,0.620767
3779934620,config.txt,da_truth,999,745,9.26846,6.24295,0.495705
3779934620,config.txt,da_strat,999,719,10.3811,7.30876,0.510538
3779934621,config.txt,base_truth,999,797,22.1895,19.2008,0.609376
3779934621,config.txt,base_strat,999,780,22.7795,19.7923,0.595699
3779934621,config.txt,da_truth,999,783,8.14559,5.09962,0.502118
3779934621,config.txt,da_strat,999,758,9.62533,6.56596,0.507369
3779934622,config.txt,base_truth,999,827,19.3869,16.3736,0.612169
3779934622,config.txt,base_strat,999,800,20.7125,17.6962,0.600037
3779934622,config.txt,da_truth,999,796,7.71482,4.6897,0.506999
3779934622,config.txt,da_strat,999,772,8.19948,5.20725,0.495241
3779934623,config.txt,base_truth,999,851,22.5264,19.5182,0.624911
3779934623,config.txt,base_strat,999,823,23,19.9976,0.606826
3779934623,config.txt,da_truth,999,819,9.49084,6.49939,0.503014
3779934623,config.txt,da_strat,999,791,9.55373,6.5512,0.500842
3779934624,config.txt,base_truth,999,804,22.3545,19.3159,0.621418
3779934624,config.txt,base_strat,999,781,22.8809,19.8361,0.604586
3779934624,config.txt,da_truth,999,784,8.94133,5.87117,0.512199
3779934624,config.txt,da_strat,999,761,9.85677,6.77398,0.51513
3779934625,config.txt,base_truth,999,839,21.3576,18.3671,0.621917
3779934625,config.txt,base_strat,999,810,22.3852,19.3852,0.606086
3779934625,config.txt,da_truth,999,811,9.22318,6.19852,0.509769
3779934625,config.txt,da_strat,999,784,10.8495,7.8023,0.510043
3779934626,config.txt,base_truth,999,758,24.3536,21.3391,0.615494
3779934626,config.txt,base_strat,999,736,25.8451,22.8166,0.599439
3779934626,config.txt,da_truth,999,771,8.63294,5.62257,0.507486
3779934626,config.txt,da_strat,999,736,8.90761,5.89674,0.505959
3779934627,config.txt,base_truth,999,688,30.4128,27.4971,0.605125
3779934627,config.txt,base_strat,999,679,28.4138,25.4742,0.587337
3779934627,config.txt,da_truth,999,706,8.51841,5.55949,0.472489
3779934627,config.txt,da_strat,999,689,10.0392,7.09869,0.493079
3779934628,config.txt,base_truth,999,907,15.7828,12.8115,0.604756
3779934628,config.txt,base_strat,999,889,17.045,14.0664,0.591489
3779934628,config.txt,da_truth,999,838,8.00477,4.98807,0.490071
3779934628,config.txt,da_strat,999,832,9.04567,6.07091,0.487067
3779934629,config.txt,base_truth,999,766,25.876,22.9151,0.608205
3779934629,config.txt,base_strat,999,763,25.0852,22.1271,0.595548
3779934629,config.txt,da_truth,999,756,7.98413,5.02778,0.481334
3779934629,config.txt,da_strat,999,735,9.59728,6.65306,0.491529
3779934630,config.txt,base_truth,999,822,22.9307,19.9623,0.609703
3779934630,config.txt,base_strat,999,803,23.5193,20.5417,0.597371
3779934630,config.txt,da_truth,999,801,8.54931,5.57054,0.497131
3779934630,config.txt,da_strat,999,774,9.29328,6.32171,0.490852
3779934631,config.txt,base_truth,999,716,29.5293,26.5782,0.608406
3779934631,config.txt,base_strat,999,706,30.4589,27.5042,0.589598
3779934631,config.txt,da_truth,999,741,7.89474,4.90553,0.505753
3779934631,config.txt,da_strat,999,710,9.17887,6.23662,0.494195
3779934632,config.txt,base_truth,999,757,25.9709,22.9934,0.60455
3779934632,config.txt,base_strat,999,740,25.277,22.2851,0.59246
3779934632,config.txt,da_truth,999,763,7.83224,4.82831,0.497311
3779934632,config.txt,da_strat,999,748,8.41979,5.45722,0.501166
3779934633,config.txt,base_truth,999,858,18.1096,15.0839,0.604291
3779934633,config.txt,base_strat,999,844,19.6789,16.6647,0.595921
3779934633,config.txt,da_truth,999,812,7.57759,4.49507,0.504515
3779934633,config.txt,da_strat,999,789,8.41825,5.33967,0.506101
3779934634,config.txt,base_truth,999,764,25.2186,22.1806,0.608993
3779934634,config.txt,base_strat,999,748,25.5695,22.5307,0.591361
3779934634,config.txt,da_truth,999,754,9.07427,6.00398,0.492908
3779934634,config.txt,da_strat,999,731,9.97538,6.90424,0.504925
3779934635,config.txt,base_truth,999,825,22.4582,19.4836,0.603935
3779934635,config.txt,base_strat,999,816,22.4093,19.4387,0.588515
3779934635,config.txt,da_truth,999,804,9.02985,6.03234,0.489682
3779934635,config.txt,da_strat,999,778,9.58098,6.55656,0.495585
3779934636,config.txt,base_truth,999,891,17.6689,14.7082,0.60806
3779934636,config.txt,base_strat,999,864,18.8553,15.9016,0.598038
3779934636,config.txt,da_truth,999,848,8.95519,6.01769,0.50448
3779934636,config.txt,da_strat,999,818,8.53056,5.58435,0.491358
3779934637,config.txt,base_truth,999,832,23.8041,20.768,0.615115
3779934637,config.txt,base_strat,999,821,23.9111,20.8843,0.598404
3779934637,config.txt,da_truth,999,809,9.11619,6.08529,0.502793
3779934637,config.txt,da_strat,999,791,10.7155,7.70038,0.501551
3779934638,config.txt,base_truth,999,830,22.6446,19.6373,0.62314
3779934638,config.txt,base_strat,999,805,23.9801,20.9876,0.605433
3779934638,config.txt,da_truth,999,805,9.19255,6.23975,0.498818
3779934638,config.txt,da_strat,999,785,9.70573,6.73121,0.50693
3779934639,config.txt,base_truth,999,902,15.4246,12.429,0.618899
3779934639,config.txt,base_strat,999,876,17.2968,14.3105,0.599082
3779934639,config.txt,da_truth,999,854,8.12412,5.10539,0.521026
3779934639,config.txt,da_strat,999,814,8.30958,5.30467,0.500626
3779934640,config.txt,base_truth,999,775,21.7239,18.6735,0.636733
3779934640,config.txt,base_strat,999,758,23.4248,20.3575,0.624309
3779934640,config.txt,da_truth,999,767,8.18383,5.09387,0.515187
3779934640,config.txt,da_strat,999,749,8.74633,5.66489,0.517339
3779934641,config.txt,base_truth,999,778,25.536,22.5424,0.627805
3779934641,config.txt,base_strat,999,753,25.5046,22.4887,0.61673
3779934641,config.txt,da_truth,999,779,9.39024,6.37612,0.520888
3779934641,config.txt,da_strat,999,753,9.11819,6.10226,0.523123
3779934642,config.txt,base_truth,999,805,23.0137,20.0174,0.610528
3779934642,config.txt,base_strat,999,800,23.5888,20.6137,0.597817
3779934642,config.txt,da_truth,999,789,8.49049,5.52598,0.495164
3779934642,config.txt,da_strat,999,769,9.05462,6.07412,0.504007
3779934643,config.txt,base_truth,999,899,17.9143,14.871,0.624984
3779934643,config.txt,base_strat,999,884,19.7398,16.6923,0.609431
3779934643,config.txt,da_truth,999,842,8.92755,5.89786,0.512754
3779934643,config.txt,da_strat,999,827,9.69528,6.66385,0.507403
3779934644,config.txt,base_truth,999,831,21.6835,18.698,0.616112
3779934644,config.txt,base_strat,999,806,22.7754,19.7978,0.59729
3779934644,config.txt,da_truth,999,795,9.11698,6.14717,0.488862
3779934644,config.txt,da_strat,999,780,9.12692,6.15513,0.494999
3779934645,config.txt,base_truth,999,858,19.0361,16.0326,0.614427
3779934645,config.txt,base_strat,999,843,19.9846,16.9573,0.594274
3779934645,config.txt,da_truth,999,828,8.35266,5.37198,0.498011
3779934645,config.txt,da_strat,999,797,9.48934,6.46299,0.492692
3779934646,config.txt,base_truth,999,830,19.5928,16.6867,0.603067
3779934646,config.txt,base_strat,999,814,20.9681,18.0762,0.581192
3779934646,config.txt,da_truth,999,795,7.89686,4.9522,0.490421
3779934646,config.txt,da_strat,999,777,8.0888,5.18018,0.484066
3779934647,config.txt,base_truth,999,806,25.0012,21.9268,0.622295
3779934647,config.txt,base_strat,999,798,24.9486,21.8734,0.60511
3779934647,config.txt,da_truth,999,804,10.8831,7.81592,0.503819
3779934647,config.txt,da_strat,999,780,10.6385,7.57436,0.50441
3779934648,config.txt,base_truth,999,812,21.7377,18.7611,0.617068
3779934648,config.txt,base_strat,999,799,23.1427,20.1727,0.607101
3779934648,config.txt,da_truth,999,785,8.17707,5.20892,0.495202
3779934648,config.txt,da_strat,999,759,9.44401,6.47431,0.497613
3779934649,config.txt,base_truth,999,801,25.0087,22.0262,0.619154
3779934649,config.txt,base_strat,999,784,25.4349,22.4413,0.608678
3779934649,config.txt,da_truth,999,795,8.76478,5.7673,0.508784
3779934649,config.txt,da_strat,999,769,8.30689,5.31079,0.507394
3779934650,config.txt,base_truth,999,750,25.408,22.3653,0.614252
3779934650,config.txt,base_strat,999,736,26.1916,23.1467,0.604488
3779934650,config.txt,da_truth,999,762,8.59055,5.58924,0.497425
3779934650,config.txt,da_strat,999,739,10.161,7.1475,0.506995
3779934651,config.txt,base_truth,999,766,26.4556,23.3956,0.623818
3779934651,config.txt,base_strat,999,744,26.4677,23.422,0.60855
3779934651,config.txt,da_truth,999,769,8.78544,5.73342,0.514332
3779934651,config.txt,da_strat,999,735,9.0585,5.99456,0.516844
3779934652,config.txt,base_truth,999,836,22.9617,20.0096,0.622398
3779934652,config.txt,base_strat,999,822,22.6788,19.7226,0.612386
3779934652,config.txt,da_truth,999,800,9.18875,6.26,0.494043
3779934652,config.txt,da_strat,999,782,9.36189,6.42072,0.497705
3779934653,config.txt,base_truth,999,806,22.6799,19.5732,0.625898
3779934653,config.txt,base_strat,999,784,23.0217,19.9031,0.613681
3779934653,config.txt,da_truth,999,781,8.99488,5.90525,0.505148
3779934653,config.txt,da_strat,999,758,9.39842,6.30607,0.508854
3779934654,config.txt,base_truth,999,709,28.9859,26.0621,0.60674
3779934654,config.txt,base_strat,999,683,30.4817,27.5593,0.589917
3779934654,config.txt,da_truth,999,710,8.89296,5.98028,0.481445
3779934654,config.txt,da_strat,999,681,9.64023,6.67841,0.501512
3779934655,config.txt,base_truth,999,769,26.0702,23.0364,0.62756
3779934655,config.txt,base_strat,999,748,26.4746,23.4505,0.606733
3779934655,config.txt,da_truth,999,756,8.4246,5.42725,0.484767
3779934655,config.txt,da_strat,999,738,10.5054,7.4729,0.505594
3779934656,config.txt,base_truth,999,894,17.0537,14.1309,0.610593
3779934656,config.txt,base_strat,999,873,18.0149,15.11,0.597279
3779934656,config.txt,da_truth,999,843,8.28826,5.38434,0.491892
3779934656,config.txt,da_strat,999,818,8.26895,5.30929,0.493924
3779934657,config.txt,base_truth,999,873,18.5418,15.5876,0.610773
3779934657,config.txt,base_strat,999,856,20.0724,17.1157,0.597602
3779934657,config.txt,da_truth,999,822,7.89416,4.97324,0.48818
3779934657,config.txt,da_strat,999,801,9.90886,6.96255,0.49105
3779934658,config.txt,base_truth,999,801,22.4494,19.4619,0.616411
3779934658,config.txt,base_strat,999,789,22.4867,19.5044,0.60171
3779934658,config.txt,da_truth,999,787,7.56417,4.56163,0.495984
3779934658,config.txt,da_strat,999,768,10.5352,7.54557,0.499789
3779934659,config.txt,base_truth,999,794,23.9887,21.0567,0.605154
3779934659,config.txt,base_strat,999,778,24.1105,21.1799,0.593806
3779934659,config.txt,da_truth,999,777,9.38996,6.46332,0.497872
3779934659,config.txt,da_strat,999,747,9.95047,7.03213,0.492955
