seed,config,type,totalJobs,finishedJobs,avgCompletion,avgWaiting,util
303189727,config.txt,da_truth,999,794,8.26574,5.26071,0.511158
303189727,config.txt,da_strat,999,774,8.42894,5.39147,0.510449
303189728,config.txt,base_truth,999,772,25.807,22.807,0.61074
303189728,config.txt,base_strat,999,769,25.0195,22.0208,0.604914
303189728,config.txt,da_truth,999,765,8.37255,5.32941,0.494225
303189728,config.txt,da_strat,999,749,9.00134,5.94393,0.500659
303189729,config.txt,base_truth,999,805,25.646,22.6634,0.620287
303189729,config.txt,base_strat,999,802,25.6334,22.6621,0.615668
303189729,config.txt,da_truth,999,798,7.95113,4.98246,0.504713
303189729,config.txt,da_strat,999,777,8.66538,5.67181,0.502426
303189730,config.txt,base_truth,999,786,23.7697,20.8333,0.59671
303189730,config.txt,base_strat,999,779,24.0655,21.1181,0.591933
303189730,config.txt,da_truth,999,774,9.24677,6.27778,0.4938
303189730,config.txt,da_strat,999,764,9.81283,6.84162,0.499686
303189731,config.txt,base_truth,999,756,25.8161,22.8108,0.617521
303189731,config.txt,base_strat,999,754,25.7997,22.7931,0.613975
303189731,config.txt,da_truth,999,764,8.00262,4.99084,0.497653
303189731,config.txt,da_strat,999,758,8.80607,5.80607,0.505444
303189732,config.txt,base_truth,999,857,18.0513,15.0175,0.626255
303189732,config.txt,base_strat,999,852,18.7418,15.6948,0.624337
303189732,config.txt,da_truth,999,817,8.46389,5.41371,0.500335
303189732,config.txt,da_strat,999,808,8.34777,5.31064,0.499844
303189733,config.txt,base_truth,999,771,26.2659,23.31,0.606431
303189733,config.txt,base_strat,999,779,25.4275,22.466,0.597997
303189733,config.txt,da_truth,999,752,9.13431,6.21676,0.472877
303189733,config.txt,da_strat,999,744,8.84946,5.90323,0.485576
303189734,config.txt,base_truth,999,825,23.1539,20.1612,0.607038
303189734,config.txt,base_strat,999,821,23.6918,20.704,0.599178
303189734,config.txt,da_truth,999,795,8.50818,5.49434,0.494466
303189734,config.txt,da_strat,999,793,9.36192,6.34805,0.504721
303189735,config.txt,base_truth,999,758,25.0831,22.1135,0.609055
303189735,config.txt,base_strat,999,749,24.713,21.7303,0.602788
303189735,config.txt,da_truth,999,743,8.12113,5.13459,0.483387
303189735,config.txt,da_strat,999,735,8.44762,5.47755,0.492616
303189736,config.txt,base_truth,999,872,16.7546,13.7144,0.633299
303189736,config.txt,base_strat,999,866,17.2656,14.2333,0.627019
303189736,config.txt,da_truth,999,827,8.52116,5.50907,0.510638
303189736,config.txt,da_strat,999,824,8.93447,5.94782,0.509485
303189737,config.txt,base_truth,999,772,24.5518,21.5376,0.615477
303189737,config.txt,base_strat,999,764,24.9215,21.8979,0.610846
303189737,config.txt,da_truth,999,772,8.55052,5.57902,0.491147
303189737,config.txt,da_strat,999,761,9.10118,6.14586,0.490278
303189738,config.txt,base_truth,999,810,21.8753,18.8988,0.619675
303189738,config.txt,base_strat,999,796,22.4121,19.4372,0.614078
303189738,config.txt,da_truth,999,794,8.73929,5.76196,0.513388
303189738,config.txt,da_strat,999,775,8.42065,5.46581,0.507744
303189739,config.txt,base_truth,999,727,26.392,23.5048,0.60388
303189739,config.txt,base_strat,999,735,26.1197,23.2367,0.59637
303189739,config.txt,da_truth,999,738,7.8252,4.95393,0.476481
303189739,config.txt,da_strat,999,724,7.51243,4.63674,0.481279
303189740,config.txt,base_truth,999,778,24.901,21.9614,0.595933
303189740,config.txt,base_strat,999,781,24.1293,21.1869,0.589921
303189740,config.txt,da_truth,999,781,8.45967,5.5493,0.479874
303189740,config.txt,da_strat,999,764,8.81937,5.88351,0.487342
303189741,config.txt,base_truth,999,798,21.9774,19.1529,0.595989
303189741,config.txt,base_strat,999,794,22.2166,19.3892,0.591881
303189741,config.txt,da_truth,999,785,8.92102,6.06369,0.483737
303189741,config.txt,da_strat,999,771,8.75486,5.89105,0.479286
303189742,config.txt,base_truth,999,771,24.0843,21.0739,0.611009
303189742,config.txt,base_strat,999,766,23.5574,20.5431,0.606735
303189742,config.txt,da_truth,999,769,7.86216,4.86476,0.487483
303189742,config.txt,da_strat,999,759,8.55204,5.55468,0.497252
303189743,config.txt,base_truth,999,759,27.0791,24.1542,0.60908
303189743,config.txt,base_strat,999,759,27.1818,24.249,0.605584
303189743,config.txt,da_truth,999,756,9.9537,6.97884,0.498052
303189743,config.txt,da_strat,999,755,11.1921,8.21987,0.507142
303189744,config.txt,base_truth,999,803,23.3001,20.2964,0.621657
303189744,config.txt,base_strat,999,802,22.894,19.9002,0.615121
303189744,config.txt,da_truth,999,800,8.29625,5.31375,0.514393
303189744,config.txt,da_strat,999,790,8.86076,5.86835,0.52232
303189745,config.txt,base_truth,999,797,19.9611,17.0477,0.602508
303189745,config.txt,base_strat,999,788,20.8249,17.9239,0.596073
303189745,config.txt,da_truth,999,773,8.32471,5.38939,0.488892
303189745,config.txt,da_strat,999,764,8.4555,5.51178,0.507491
303189746,config.txt,base_truth,999,763,24.2123,21.1612,0.615418
303189746,config.txt,base_strat,999,763,25.1088,22.0393,0.611095
303189746,config.txt,da_truth,999,783,9.38442,6.35632,0.50991
303189746,config.txt,da_strat,999,765,9.50065,6.47974,0.499028
303189747,config.txt,base_truth,999,814,22.2211,19.2359,0.612737
303189747,config.txt,base_strat,999,801,21.9788,18.9913,0.607311
303189747,config.txt,da_truth,999,789,8.12421,5.05577,0.506783
303189747,config.txt,da_strat,999,779,8.08601,5.04493,0.504831
303189748,config.txt,base_truth,999,778,25.563,22.6003,0.610077
303189748,config.txt,base_strat,999,781,24.2061,21.2369,0.60589
303189748,config.txt,da_truth,999,775,8.81032,5.82968,0.499704
303189748,config.txt,da_strat,999,764,8.84817,5.8822,0.495666
303189749,config.txt,base_truth,999,847,19.4191,16.4309,0.62282
303189749,config.txt,base_strat,999,835,18.9138,15.9066,0.617735
303189749,config.txt,da_truth,999,814,8.43612,5.40295,0.515054
303189749,config.txt,da_strat,999,811,9.4365,6.42417,0.512199
303189750,config.txt,base_truth,999,839,20.0453,17.0477,0.625954
303189750,config.txt,base_strat,999,838,19.4415,16.4356,0.623799
303189750,config.txt,da_truth,999,811,8.73366,5.73983,0.509337
303189750,config.txt,da_strat,999,798,8.48246,5.51504,0.503546
303189751,config.txt,base_truth,999,775,24.3832,21.3587,0.598345
303189751,config.txt,base_strat,999,772,23.956,20.9275,0.59409
303189751,config.txt,da_truth,999,770,9.22078,6.19221,0.493475
303189751,config.txt,da_strat,999,771,9.67315,6.67056,0.500473
303189752,config.txt,base_truth,999,823,22.1604,19.1847,0.613702
303189752,config.txt,base_strat,999,825,21.2812,18.297,0.612884
303189752,config.txt,da_truth,999,802,7.93516,4.9601,0.505456
303189752,config.txt,da_strat,999,790,8.21139,5.25316,0.498591
303189753,config.txt,base_truth,999,782,22.9488,19.9757,0.611289
303189753,config.txt,base_strat,999,781,22.283,19.3188,0.605606
303189753,config.txt,da_truth,999,774,7.9522,5.03747,0.485961
303189753,config.txt,da_strat,999,764,8.21859,5.30497,0.485378
303189754,config.txt,base_truth,999,808,24.4839,21.5384,0.627541
303189754,config.txt,base_strat,999,801,24.7316,21.7865,0.622495
303189754,config.txt,da_truth,999,772,8,5.00389,0.512352
303189754,config.txt,da_strat,999,767,11.2412,8.26467,0.513256
303189755,config.txt,base_truth,999,814,22.7432,19.8415,0.605836
303189755,config.txt,base_strat,999,814,23.2052,20.3059,0.601599
303189755,config.txt,da_truth,999,779,8.50193,5.60077,0.478033
303189755,config.txt,da_strat,999,769,8.95579,6.0156,0.495121
303189756,config.txt,base_truth,999,746,24.0402,21.1046,0.604163
303189756,config.txt,base_strat,999,740,23.95,21.0189,0.599418
303189756,config.txt,da_truth,999,743,6.86406,3.89906,0.4863
303189756,config.txt,da_strat,999,734,7.81199,4.85422,0.496097
303189757,config.txt,base_truth,999,757,26.9273,23.9723,0.622865
303189757,config.txt,base_strat,999,752,27.2699,24.3019,0.616921
303189757,config.txt,da_truth,999,751,7.96405,5.03728,0.487464
303189757,config.txt,da_strat,999,753,8.56839,5.64143,0.507791
303189758,config.txt,base_truth,999,843,23.5469,20.5255,0.618907
303189758,config.txt,base_strat,999,841,23.7765,20.7574,0.616168
303189758,config.txt,da_truth,999,813,9.41943,6.38991,0.508439
303189758,config.txt,da_strat,999,801,9.54057,6.5181,0.505431
303189759,config.txt,base_truth,999,814,25.5983,22.5246,0.612865
303189759,config.txt,base_strat,999,807,25.5415,22.4746,0.606993
303189759,config.txt,da_truth,999,786,10.8448,7.77735,0.498125
303189759,config.txt,da_strat,999,774,10.8656,7.79845,0.496002
303189760,config.txt,base_truth,999,707,27.0453,24.0325,0.615706
303189760,config.txt,base_strat,999,704,26.4844,23.4858,0.613647
303189760,config.txt,da_truth,999,708,7.9887,4.9096,0.500286
303189760,config.txt,da_strat,999,701,8.11555,5.0699,0.501659
303189761,config.txt,base_truth,999,857,19.063,16.0992,0.608413
303189761,config.txt,base_strat,999,854,19.4379,16.4778,0.601186
303189761,config.txt,da_truth,999,825,8.81939,5.81091,0.507516
303189761,config.txt,da_strat,999,816,8.99755,6.00245,0.508096
303189762,config.txt,base_truth,999,876,17.0616,14.0765,0.610017
303189762,config.txt,base_strat,999,875,16.9269,13.9383,0.609535
303189762,config.txt,da_truth,999,832,8.22837,5.22837,0.498074
303189762,config.txt,da_strat,999,822,8.20073,5.22993,0.491288
303189763,config.txt,base_truth,999,788,25.5482,22.5457,0.612449
303189763,config.txt,base_strat,999,785,26.2064,23.2191,0.609416
303189763,config.txt,da_truth,999,778,10.5116,7.50514,0.499253
303189763,config.txt,da_strat,999,771,10.5188,7.49157,0.515071
303189764,config.txt,base_truth,999,846,21.4362,18.5106,0.603328
303189764,config.txt,base_strat,999,840,20.8726,17.9381,0.60248
303189764,config.txt,da_truth,999,816,8.60662,5.64093,0.504215
303189764,config.txt,da_strat,999,806,8.82134,5.86104,0.500959
303189765,config.txt,base_truth,999,811,22.2762,19.3354,0.609229
303189765,config.txt,base_strat,999,813,21.8598,18.9164,0.606383
303189765,config.txt,da_truth,999,789,7.91381,4.9379,0.5014
303189765,config.txt,da_strat,999,779,8.68293,5.69961,0.505926
303189766,config.txt,base_truth,999,895,19.0626,16.0514,0.613475
303189766,config.txt,base_strat,999,886,19.1163,16.1038,0.608519
303189766,config.txt,da_truth,999,850,9.05059,6.05882,0.506836
303189766,config.txt,da_strat,999,854,9.62998,6.67681,0.507947
303189767,config.txt,base_truth,999,761,28.2037,25.117,0.630467
303189767,config.txt,base_strat,999,761,26.7372,23.6636,0.624113
303189767,config.txt,da_truth,999,766,9.87859,6.81854,0.515711
303189767,config.txt,da_strat,999,748,10.3623,7.31417,0.51448
303189768,config.txt,base_truth,999,808,21.5854,18.5347,0.621581
303189768,config.txt,base_strat,999,807,21.7633,18.7187,0.613475
303189768,config.txt,da_truth,999,790,9.05696,6.0443,0.498526
303189768,config.txt,da_strat,999,774,8.68605,5.68475,0.488395
303189769,config.txt,base_truth,999,801,26.0062,23.0961,0.610207
303189769,config.txt,base_strat,999,794,26.0466,23.1461,0.604228
303189769,config.txt,da_truth,999,785,8.31592,5.40127,0.487229
303189769,config.txt,da_strat,999,777,8.42728,5.49035,0.499235
303189770,config.txt,base_truth,999,830,21.0277,18.1482,0.599836
303189770,config.txt,base_strat,999,825,21.0521,18.1648,0.593426
303189770,config.txt,da_truth,999,806,7.41811,4.47395,0.490998
303189770,config.txt,da_strat,999,803,7.61768,4.69116,0.500136
303189771,config.txt,base_truth,999,827,23.5103,20.5248,0.625754
303189771,config.txt,base_strat,999,818,22.9951,20.0208,0.621498
303189771,config.txt,da_truth,999,802,8.39651,5.46633,0.489982
303189771,config.txt,da_strat,999,793,8.89407,5.93947,0.501596
303189772,config.txt,base_truth,999,688,30.189,27.2558,0.611659
303189772,config.txt,base_strat,999,683,30.142,27.1801,0.61483
303189772,config.txt,da_truth,999,708,8.54237,5.5678,0.485268
303189772,config.txt,da_strat,999,700,8.37286,5.39857,0.492648
303189773,config.txt,base_truth,999,792,25.3927,22.3977,0.618001
303189773,config.txt,base_strat,999,790,24.5759,21.5747,0.612962
303189773,config.txt,da_truth,999,765,8.76993,5.76209,0.497527
303189773,config.txt,da_strat,999,759,9.41765,6.4137,0.503173
303189774,config.txt,base_truth,999,776,23.9356,20.9755,0.614789
303189774,config.txt,base_strat,999,780,23.4628,20.4962,0.609582
303189774,config.txt,da_truth,999,759,8.82477,5.83004,0.489758
303189774,config.txt,da_strat,999,745,7.72886,4.72081,0.497495
303189775,config.txt,base_truth,999,771,23.6706,20.6511,0.613026
303189775,config.txt,base_strat,999,761,23.8108,20.7989,0.607881
303189775,config.txt,da_truth,999,765,8.03399,5.01046,0.494106
303189775,config.txt,da_strat,999,752,8.43085,5.38431,0.503047
303189776,config.txt,base_truth,999,876,17.8162,14.8368,0.610271
303189776,config.txt,base_strat,999,872,17.617,14.6365,0.604589
303189776,config.txt,da_truth,999,821,8.43605,5.42387,0.497949
303189776,config.txt,da_strat,999,812,7.7931,4.81527,0.495599
303189777,config.txt,base_truth,999,725,26.9366,24.011,0.607316
303189777,config.txt,base_strat,999,731,26.3844,23.4788,0.599851
303189777,config.txt,da_truth,999,721,8.85437,5.90153,0.480936
303189777,config.txt,da_strat,999,709,9.44147,6.47391,0.490855
303189778,config.txt,base_truth,999,831,23.4789,20.4633,0.619035
303189778,config.txt,base_strat,999,826,23.9128,20.8826,0.61457
303189778,config.txt,da_truth,999,814,8.45946,5.45455,0.508537
303189778,config.txt,da_strat,999,806,9.96774,6.98387,0.505735
303189779,config.txt,base_truth,999,854,21.6136,18.6066,0.607032
303189779,config.txt,base_strat,999,846,20.7612,17.7565,0.600675
303189779,config.txt,da_truth,999,812,7.95443,4.96921,0.48681
303189779,config.txt,da_strat,999,812,9.36084,6.40394,0.48854
303189780,config.txt,base_truth,999,720,28.4917,25.4778,0.628433
303189780,config.txt,base_strat,999,710,28.569,25.5493,0.626193
303189780,config.txt,da_truth,999,734,8.49319,5.5327,0.496934
303189780,config.txt,da_strat,999,722,10.349,7.37812,0.501306
303189781,config.txt,base_truth,999,793,21.2459,18.2825,0.618893
303189781,config.txt,base_strat,999,790,21.6114,18.6608,0.615199
303189781,config.txt,da_truth,999,772,7.59456,4.64249,0.492662
303189781,config.txt,da_strat,999,771,8.2192,5.29313,0.496503
303189782,config.txt,base_truth,999,872,18.9002,15.8911,0.616846
303189782,config.txt,base_strat,999,859,19.1944,16.1863,0.609885
303189782,config.txt,da_truth,999,831,7.97954,5.03008,0.496235
303189782,config.txt,da_strat,999,818,8.29951,5.33374,0.504465
303189783,config.txt,base_truth,999,783,25.53,22.4713,0.610074
303189783,config.txt,base_strat,999,786,24.9885,21.9326,0.60964
303189783,config.txt,da_truth,999,779,9.20282,6.14891,0.509818
303189783,config.txt,da_strat,999,762,9.45144,6.40814,0.501134
303189784,config.txt,base_truth,999,799,24.7071,21.7096,0.611049
303189784,config.txt,base_strat,999,791,24.6296,21.6157,0.609323
303189784,config.txt,da_truth,999,774,9.75452,6.74289,0.489642
303189784,config.txt,da_strat,999,762,9.90551,6.90026,0.487729
303189785,config.txt,base_truth,999,809,20.9555,18.0025,0.606803
303189785,config.txt,base_strat,999,798,21.1855,18.2381,0.60209
303189785,config.txt,da_truth,999,796,7.89573,4.97111,0.489362
303189785,config.txt,da_strat,999,783,7.57599,4.63474,0.494681
303189786,config.txt,base_truth,999,815,21.2712,18.3006,0.615772
303189786,config.txt,base_strat,999,812,21.6034,18.633,0.612561
303189786,config.txt,da_truth,999,793,7.97856,5.01009,0.495116
303189786,config.txt,da_strat,999,791,7.94564,4.98104,0.506222
303189787,config.txt,base_truth,999,712,28.0112,25.0506,0.611358
303189787,config.txt,base_strat,999,717,27.5941,24.6332,0.606965
303189787,config.txt,da_truth,999,716,8.19274,5.17039,0.501217
303189787,config.txt,da_strat,999,712,7.77388,4.77247,0.50344
303189788,config.txt,base_truth,999,773,24.3907,21.4386,0.611005
303189788,config.txt,base_strat,999,758,24.4934,21.5343,0.605918
303189788,config.txt,da_truth,999,763,8.72477,5.74836,0.493372
303189788,config.txt,da_strat,999,749,9.29773,6.33244,0.488188
303189789,config.txt,base_truth,999,872,21.3486,18.3567,0.604238
303189789,config.txt,base_strat,999,859,21.2794,18.2829,0.597061
303189789,config.txt,da_truth,999,828,9.11473,6.09783,0.499681
303189789,config.txt,da_strat,999,816,10.2194,7.21324,0.493863
303189790,config.txt,base_truth,999,827,21.3918,18.5175,0.608353
303189790,config.txt,base_strat,999,825,21.6036,18.7164,0.603764
303189790,config.txt,da_truth,999,803,8.40224,5.57036,0.476661
303189790,config.txt,da_strat,999,798,9.41479,6.58521,0.481018
303189791,config.txt,base_truth,999,732,25.6571,22.7213,0.621894
303189791,config.txt,base_strat,999,736,24.9932,22.0394,0.617617
303189791,config.txt,da_truth,999,741,7.51687,4.5776,0.485951
303189791,config.txt,da_strat,999,736,7.68071,4.73641,0.4964
303189792,config.txt,base_truth,999,747,25.6265,22.6894,0.616307
303189792,config.txt,base_strat,999,742,25.6914,22.7561,0.609164
303189792,config.txt,da_truth,999,725,7.05517,4.10345,0.474004
303189792,config.txt,da_strat,999,722,8.40443,5.45706,0.484106
303189793,config.txt,base_truth,999,809,22.7355,19.7565,0.605306
303189793,config.txt,base_strat,999,800,23.6412,20.6713,0.600054
303189793,config.txt,da_truth,999,794,8.18892,5.24307,0.484918
303189793,config.txt,da_strat,999,785,8.58471,5.63567,0.486489
303189794,config.txt,base_truth,999,753,24.7902,21.8154,0.607143
303189794,config.txt,base_strat,999,752,24.6835,21.7168,0.602837
303189794,config.txt,da_truth,999,747,8.09237,5.09505,0.487538
303189794,config.txt,da_strat,999,740,8.41486,5.43784,0.486221
303189795,config.txt,base_truth,999,813,23.4883,20.4477,0.617344
303189795,config.txt,base_strat,999,806,23.1464,20.1042,0.612876
303189795,config.txt,da_truth,999,796,9.27136,6.19975,0.511237
303189795,config.txt,da_strat,999,785,9.05478,5.98726,0.508842
303189796,config.txt,base_truth,999,711,27.4852,24.4838,0.617389
303189796,config.txt,base_strat,999,724,25.768,22.7693,0.614605
303189796,config.txt,da_truth,999,732,7.88525,4.9071,0.483373
303189796,config.txt,da_strat,999,724,8.5732,5.56215,0.499081
303189797,config.txt,base_truth,999,725,28.68,25.7986,0.60161
303189797,config.txt,base_strat,999,727,27.3879,24.5048,0.597824
303189797,config.txt,da_truth,999,728,7.19231,4.25,0.47635
303189797,config.txt,da_strat,999,725,8.42897,5.49655,0.486056
303189798,config.txt,base_truth,999,774,21.8204,18.9044,0.606383
303189798,config.txt,base_strat,999,780,21.9218,19.0218,0.597143
303189798,config.txt,da_truth,999,776,8.6701,5.73969,0.489561
303189798,config.txt,da_strat,999,762,8.1916,5.2336,0.493058
303189799,config.txt,base_truth,999,829,23.3172,20.3679,0.615283
303189799,config.txt,base_strat,999,818,22.1112,19.154,0.613132
303189799,config.txt,da_truth,999,797,8.54329,5.60226,0.490048
303189799,config.txt,da_strat,999,787,8.58704,5.61499,0.503272
303189800,config.txt,base_truth,999,815,22.281,19.2675,0.620659
303189800,config.txt,base_strat,999,820,22.9463,19.9232,0.613245
303189800,config.txt,da_truth,999,801,8.94881,5.9563,0.501566
303189800,config.txt,da_strat,999,796,9.21106,6.23367,0.504882
303189801,config.txt,base_truth,999,779,23.8203,20.9217,0.606961
303189801,config.txt,base_strat,999,781,23.3944,20.5173,0.603793
303189801,config.txt,da_truth,999,760,7.23289,4.26711,0.497862
303189801,config.txt,da_strat,999,745,8.46443,5.52483,0.49082
303189802,config.txt,base_truth,999,798,21.1792,18.1516,0.61643
303189802,config.txt,base_strat,999,784,21.9464,18.9209,0.61293
303189802,config.txt,da_truth,999,774,6.99354,3.94057,0.493863
303189802,config.txt,da_strat,999,772,8.14508,5.08938,0.504865
303189803,config.txt,base_truth,999,875,18.016,15.0011,0.610178
303189803,config.txt,base_strat,999,879,18.124,15.1081,0.605242
303189803,config.txt,da_truth,999,845,8.17041,5.20828,0.497035
303189803,config.txt,da_strat,999,840,8.1381,5.16905,0.502841
