seed,config,type,totalJobs,finishedJobs,avgCompletion,avgWaiting,util
410387183,config.txt,base_strat,999,780,23.3167,20.4256,0.606118
410387183,config.txt,da_truth,999,768,8.26172,5.37891,0.487287
410387183,config.txt,da_strat,999,766,8.18407,5.30287,0.484585
410387184,config.txt,base_truth,999,789,23.0076,19.9455,0.626068
410387184,config.txt,base_strat,999,789,23.0076,19.9455,0.626068
410387184,config.txt,da_truth,999,785,8.92484,5.81274,0.51623
410387184,config.txt,da_strat,999,783,8.78544,5.66922,0.513593
410387185,config.txt,base_truth,999,782,24.8338,21.8261,0.617648
410387185,config.txt,base_strat,999,782,24.8338,21.8261,0.617648
410387185,config.txt,da_truth,999,772,8.47668,5.48834,0.496309
410387185,config.txt,da_strat,999,772,8.56865,5.59585,0.493125
410387186,config.txt,base_truth,999,738,30.607,27.5976,0.61808
410387186,config.txt,base_strat,999,738,30.607,27.5976,0.61808
410387186,config.txt,da_truth,999,735,9.33061,6.30068,0.490367
410387186,config.txt,da_strat,999,741,10.0864,7.04993,0.498412
410387187,config.txt,base_truth,999,779,24.2015,21.1451,0.623495
410387187,config.txt,base_strat,999,779,24.2015,21.1451,0.623495
410387187,config.txt,da_truth,999,786,8.13359,5.07252,0.514303
410387187,config.txt,da_strat,999,786,8.20865,5.13613,0.514827
410387188,config.txt,base_truth,999,780,23.509,20.5026,0.610868
410387188,config.txt,base_strat,999,780,23.509,20.5026,0.610868
410387188,config.txt,da_truth,999,773,8.46054,5.44243,0.486027
410387188,config.txt,da_strat,999,775,8.55226,5.53161,0.492039
410387189,config.txt,base_truth,999,754,25.8647,22.8302,0.608964
410387189,config.txt,base_strat,999,754,25.8647,22.8302,0.608964
410387189,config.txt,da_truth,999,762,10.0919,7.09055,0.497708
410387189,config.txt,da_strat,999,762,10.2559,7.2664,0.501954
410387190,config.txt,base_truth,999,812,21.9187,18.9791,0.597642
410387190,config.txt,base_strat,999,812,21.9187,18.9791,0.597642
410387190,config.txt,da_truth,999,792,9.08081,6.13131,0.485974
410387190,config.txt,da_strat,999,792,9.08712,6.125,0.488142
410387191,config.txt,base_truth,999,805,25.2994,22.3193,0.617163
410387191,config.txt,base_strat,999,805,25.2994,22.3193,0.617163
410387191,config.txt,da_truth,999,806,9.30025,6.31762,0.504444
410387191,config.txt,da_strat,999,806,9.40943,6.4268,0.504444
410387192,config.txt,base_truth,999,825,22.1806,19.1442,0.613475
410387192,config.txt,base_strat,999,825,22.1806,19.1442,0.613475
410387192,config.txt,da_truth,999,796,9.13568,6.08166,0.50304
410387192,config.txt,da_strat,999,797,9.10414,6.04642,0.500875
410387193,config.txt,base_truth,999,766,24.9191,21.9073,0.622847
410387193,config.txt,base_strat,999,766,24.9191,21.9073,0.622847
410387193,config.txt,da_truth,999,756,8.48677,5.46429,0.503495
410387193,config.txt,da_strat,999,754,8.40981,5.37798,0.50228
410387194,config.txt,base_truth,999,773,25.3545,22.3907,0.60964
410387194,config.txt,base_strat,999,773,25.3545,22.3907,0.60964
410387194,config.txt,da_truth,999,774,7.86434,4.91473,0.491581
410387194,config.txt,da_strat,999,773,7.60802,4.65201,0.496985
410387195,config.txt,base_truth,999,752,21.3152,18.2926,0.621492
410387195,config.txt,base_strat,999,752,21.3152,18.2926,0.621492
410387195,config.txt,da_truth,999,749,7.06409,4.03738,0.497893
410387195,config.txt,da_strat,999,752,6.97074,3.94282,0.50036
410387196,config.txt,base_truth,999,924,16.4686,13.4545,0.617892
410387196,config.txt,base_strat,999,924,16.4686,13.4545,0.617892
410387196,config.txt,da_truth,999,864,8.21991,5.16782,0.51885
410387196,config.txt,da_strat,999,865,8.37457,5.3237,0.516611
410387197,config.txt,base_truth,999,858,20.4604,17.4697,0.632447
410387197,config.txt,base_strat,999,858,20.4604,17.4697,0.632447
410387197,config.txt,da_truth,999,817,9.89106,6.93513,0.507314
410387197,config.txt,da_strat,999,814,8.99631,6.03931,0.504122
410387198,config.txt,base_truth,999,766,27.7154,24.705,0.615953
410387198,config.txt,base_strat,999,766,27.7154,24.705,0.615953
410387198,config.txt,da_truth,999,769,9.10013,6.03511,0.500486
410387198,config.txt,da_strat,999,765,9.0183,5.94379,0.49864
410387199,config.txt,base_truth,999,762,21.5801,18.5669,0.61932
410387199,config.txt,base_strat,999,762,21.5801,18.5669,0.61932
410387199,config.txt,da_truth,999,781,6.98207,3.95775,0.505307
410387199,config.txt,da_strat,999,776,6.94716,3.93299,0.499438
410387200,config.txt,base_truth,999,813,23.8905,20.877,0.617289
410387200,config.txt,base_strat,999,813,23.8905,20.877,0.617289
410387200,config.txt,da_truth,999,804,8.89552,5.89179,0.512958
410387200,config.txt,da_strat,999,800,8.9225,5.92,0.509746
410387201,config.txt,base_truth,999,787,26.4333,23.4663,0.614261
410387201,config.txt,base_strat,999,787,26.4333,23.4663,0.614261
410387201,config.txt,da_truth,999,777,10.9176,7.98069,0.504593
410387201,config.txt,da_strat,999,775,10.9703,8.03484,0.503451
410387202,config.txt,base_truth,999,842,22.7577,19.7435,0.629936
410387202,config.txt,base_strat,999,842,22.7577,19.7435,0.629936
410387202,config.txt,da_truth,999,807,8.78563,5.74597,0.513309
410387202,config.txt,da_strat,999,809,9.14215,6.10136,0.516067
410387203,config.txt,base_truth,999,827,26.312,23.3241,0.612822
410387203,config.txt,base_strat,999,827,26.312,23.3241,0.612822
410387203,config.txt,da_truth,999,804,11.3545,8.36567,0.493748
410387203,config.txt,da_strat,999,803,11.1457,8.16189,0.494168
410387204,config.txt,base_truth,999,771,26.3152,23.1997,0.625205
410387204,config.txt,base_strat,999,771,26.3152,23.1997,0.625205
410387204,config.txt,da_truth,999,771,9.23476,6.11154,0.512969
410387204,config.txt,da_strat,999,770,9.03377,5.91039,0.513366
410387205,config.txt,base_truth,999,746,26.5724,23.559,0.622973
410387205,config.txt,base_strat,999,746,26.5724,23.559,0.622973
410387205,config.txt,da_truth,999,747,10.1606,7.11513,0.494817
410387205,config.txt,da_strat,999,745,9.71141,6.66174,0.493627
410387206,config.txt,base_truth,999,807,23.4374,20.5019,0.610915
410387206,config.txt,base_strat,999,807,23.4374,20.5019,0.610915
410387206,config.txt,da_truth,999,777,8.20721,5.28571,0.478324
410387206,config.txt,da_strat,999,778,8.06555,5.14396,0.482457
410387207,config.txt,base_truth,999,844,21.1825,18.1256,0.617952
410387207,config.txt,base_strat,999,844,21.1825,18.1256,0.617952
410387207,config.txt,da_truth,999,818,9.55134,6.49389,0.5125
410387207,config.txt,da_strat,999,821,9.78076,6.72838,0.515426
410387208,config.txt,base_truth,999,814,26.0737,23.1007,0.617453
410387208,config.txt,base_strat,999,814,26.0737,23.1007,0.617453
410387208,config.txt,da_truth,999,788,10.2005,7.23604,0.499521
410387208,config.txt,da_strat,999,784,9.75383,6.79719,0.495687
410387209,config.txt,base_truth,999,772,22.1826,19.1749,0.615335
410387209,config.txt,base_strat,999,772,22.1826,19.1749,0.615335
410387209,config.txt,da_truth,999,776,7.17655,4.19201,0.500322
410387209,config.txt,da_strat,999,769,7.15475,4.16645,0.491594
410387210,config.txt,base_truth,999,796,23.3492,20.3015,0.623001
410387210,config.txt,base_strat,999,796,23.3492,20.3015,0.623001
410387210,config.txt,da_truth,999,788,7.74746,4.72462,0.508877
410387210,config.txt,da_strat,999,787,8.15248,5.13723,0.506791
410387211,config.txt,base_truth,999,779,25.3543,22.3774,0.611913
410387211,config.txt,base_strat,999,779,25.3543,22.3774,0.611913
410387211,config.txt,da_truth,999,769,8.75553,5.78153,0.499132
410387211,config.txt,da_strat,999,770,8.44156,5.45714,0.501909
410387212,config.txt,base_truth,999,782,23.39,20.4207,0.616322
410387212,config.txt,base_strat,999,782,23.39,20.4207,0.616322
410387212,config.txt,da_truth,999,767,7.36636,4.36506,0.493108
410387212,config.txt,da_strat,999,765,7.56601,4.55948,0.498851
410387213,config.txt,base_truth,999,764,23.7238,20.6793,0.621266
410387213,config.txt,base_strat,999,764,23.7238,20.6793,0.621266
410387213,config.txt,da_truth,999,759,8.01976,4.99209,0.497645
410387213,config.txt,da_strat,999,758,8.61346,5.58179,0.494331
410387214,config.txt,base_truth,999,809,21.4215,18.4215,0.6126
410387214,config.txt,base_strat,999,809,21.4215,18.4215,0.6126
410387214,config.txt,da_truth,999,796,8.66834,5.67462,0.509072
410387214,config.txt,da_strat,999,797,8.38394,5.38394,0.509119
410387215,config.txt,base_truth,999,862,19.5,16.5406,0.608358
410387215,config.txt,base_strat,999,862,19.5,16.5406,0.608358
410387215,config.txt,da_truth,999,827,8.30955,5.37364,0.491613
410387215,config.txt,da_strat,999,827,8.30593,5.3555,0.493141
410387216,config.txt,base_truth,999,788,24.1523,21.2373,0.601727
410387216,config.txt,base_strat,999,788,24.1523,21.2373,0.601727
410387216,config.txt,da_truth,999,775,9.50194,6.55871,0.490375
410387216,config.txt,da_strat,999,776,9.4884,6.53479,0.489989
410387217,config.txt,base_truth,999,830,21.1723,18.1518,0.626416
410387217,config.txt,base_strat,999,830,21.1723,18.1518,0.626416
410387217,config.txt,da_truth,999,817,8.79437,5.77723,0.519619
410387217,config.txt,da_strat,999,814,8.80958,5.78378,0.520448
410387218,config.txt,base_truth,999,732,26.5792,23.541,0.621235
410387218,config.txt,base_strat,999,732,26.5792,23.541,0.621235
410387218,config.txt,da_truth,999,734,8.35014,5.26975,0.493473
410387218,config.txt,da_strat,999,740,8.8973,5.82703,0.494707
410387219,config.txt,base_truth,999,842,20.5249,17.5523,0.603645
410387219,config.txt,base_strat,999,842,20.5249,17.5523,0.603645
410387219,config.txt,da_truth,999,813,8.1353,5.14022,0.502693
410387219,config.txt,da_strat,999,811,7.85943,4.85943,0.500269
410387220,config.txt,base_truth,999,810,23.6049,20.6679,0.617161
410387220,config.txt,base_strat,999,810,23.6049,20.6679,0.617161
410387220,config.txt,da_truth,999,789,9.06337,6.13435,0.494774
410387220,config.txt,da_strat,999,790,8.72532,5.79747,0.497294
410387221,config.txt,base_truth,999,836,20.6519,17.6639,0.612323
410387221,config.txt,base_strat,999,836,20.6519,17.6639,0.612323
410387221,config.txt,da_truth,999,796,8.37186,5.34548,0.503456
410387221,config.txt,da_strat,999,798,8.81203,5.79323,0.50332
410387222,config.txt,base_truth,999,737,25.8507,22.8901,0.604648
410387222,config.txt,base_strat,999,737,25.8507,22.8901,0.604648
410387222,config.txt,da_truth,999,751,7.43009,4.46205,0.490871
410387222,config.txt,da_strat,999,751,7.6751,4.71771,0.49248
410387223,config.txt,base_truth,999,809,21.4685,18.5167,0.612702
410387223,config.txt,base_strat,999,809,21.4685,18.5167,0.612702
410387223,config.txt,da_truth,999,788,8.68401,5.7132,0.49118
410387223,config.txt,da_strat,999,787,8.68234,5.70775,0.49259
410387224,config.txt,base_truth,999,752,26.5944,23.5598,0.631658
410387224,config.txt,base_strat,999,752,26.5944,23.5598,0.631658
410387224,config.txt,da_truth,999,747,9.47122,6.43909,0.509029
410387224,config.txt,da_strat,999,747,9.71218,6.68541,0.50425
410387225,config.txt,base_truth,999,760,25.2513,22.2447,0.624463
410387225,config.txt,base_strat,999,760,25.2513,22.2447,0.624463
410387225,config.txt,da_truth,999,757,9.56011,6.57067,0.501448
410387225,config.txt,da_strat,999,753,9.33865,6.32404,0.504245
410387226,config.txt,base_truth,999,797,26.3124,23.2673,0.623491
410387226,config.txt,base_strat,999,797,26.3124,23.2673,0.623491
410387226,config.txt,da_truth,999,773,9.61449,6.53558,0.504505
410387226,config.txt,da_strat,999,773,9.5511,6.46701,0.507571
410387227,config.txt,base_truth,999,883,16.607,13.667,0.609026
410387227,config.txt,base_strat,999,883,16.607,13.667,0.609026
410387227,config.txt,da_truth,999,842,7.91093,4.97268,0.504406
410387227,config.txt,da_strat,999,843,7.95136,5.01779,0.504019
410387228,config.txt,base_truth,999,856,20.9486,17.9848,0.616228
410387228,config.txt,base_strat,999,856,20.9486,17.9848,0.616228
410387228,config.txt,da_truth,999,821,9.51888,6.59196,0.496454
410387228,config.txt,da_strat,999,824,9.4915,6.55583,0.501211
410387229,config.txt,base_truth,999,747,26.5797,23.6064,0.618782
410387229,config.txt,base_strat,999,747,26.5797,23.6064,0.618782
410387229,config.txt,da_truth,999,746,9.67158,6.72654,0.483929
410387229,config.txt,da_strat,999,741,9.40351,6.46019,0.48071
410387230,config.txt,base_truth,999,741,28.2618,25.1889,0.617787
410387230,config.txt,base_strat,999,741,28.2618,25.1889,0.617787
410387230,config.txt,da_truth,999,748,9.80749,6.71123,0.496097
410387230,config.txt,da_strat,999,749,9.86248,6.76502,0.499362
410387231,config.txt,base_truth,999,795,21.5346,18.5811,0.61425
410387231,config.txt,base_strat,999,795,21.5346,18.5811,0.61425
410387231,config.txt,da_truth,999,762,8.09186,5.0853,0.49899
410387231,config.txt,da_strat,999,765,8.38824,5.38039,0.501245
410387232,config.txt,base_truth,999,748,26.6644,23.6404,0.613996
410387232,config.txt,base_strat,999,748,26.6644,23.6404,0.613996
410387232,config.txt,da_truth,999,751,8.96671,5.92543,0.494768
410387232,config.txt,da_strat,999,748,9.21257,6.16979,0.493181
410387233,config.txt,base_truth,999,816,22.7463,19.761,0.616743
410387233,config.txt,base_strat,999,816,22.7463,19.761,0.616743
410387233,config.txt,da_truth,999,774,9.20155,6.20413,0.492236
410387233,config.txt,da_strat,999,775,9.14839,6.16774,0.488527
410387234,config.txt,base_truth,999,748,26.5214,23.5722,0.607102
410387234,config.txt,base_strat,999,748,26.5214,23.5722,0.607102
410387234,config.txt,da_truth,999,752,8.78059,5.80053,0.482468
410387234,config.txt,da_strat,999,757,8.77411,5.79524,0.481674
410387235,config.txt,base_truth,999,800,24,20.9662,0.620931
410387235,config.txt,base_strat,999,800,24,20.9662,0.620931
410387235,config.txt,da_truth,999,778,9.34833,6.35347,0.489862
410387235,config.txt,da_strat,999,777,9.30245,6.31145,0.489453
410387236,config.txt,base_truth,999,804,24.0672,21.1592,0.611998
410387236,config.txt,base_strat,999,804,24.0672,21.1592,0.611998
410387236,config.txt,da_truth,999,767,9.37027,6.40026,0.492415
410387236,config.txt,da_strat,999,764,8.90576,5.92539,0.492021
410387237,config.txt,base_truth,999,820,23.061,20.0878,0.625782
410387237,config.txt,base_strat,999,820,23.061,20.0878,0.625782
410387237,config.txt,da_truth,999,795,9.43899,6.41132,0.515923
410387237,config.txt,da_strat,999,793,9.3947,6.37453,0.512585
410387238,config.txt,base_truth,999,837,20.4791,17.6045,0.600595
410387238,config.txt,base_strat,999,837,20.4791,17.6045,0.600595
410387238,config.txt,da_truth,999,806,8.26675,5.38089,0.492839
410387238,config.txt,da_strat,999,805,8.27081,5.38509,0.491604
410387239,config.txt,base_truth,999,829,25.0736,22.0253,0.624206
410387239,config.txt,base_strat,999,829,25.0736,22.0253,0.624206
410387239,config.txt,da_truth,999,806,10.4752,7.45409,0.51027
410387239,config.txt,da_strat,999,807,10.4684,7.44734,0.511513
410387240,config.txt,base_truth,999,779,26.0257,22.9756,0.6134
410387240,config.txt,base_strat,999,779,26.0257,22.9756,0.6134
410387240,config.txt,da_truth,999,765,8.52157,5.47712,0.501635
410387240,config.txt,da_strat,999,765,8.24575,5.19346,0.50244
410387241,config.txt,base_truth,999,748,27.6016,24.6497,0.599085
410387241,config.txt,base_strat,999,748,27.6016,24.6497,0.599085
410387241,config.txt,da_truth,999,740,7.76486,4.72432,0.492856
410387241,config.txt,da_strat,999,742,7.83962,4.7938,0.495323
410387242,config.txt,base_truth,999,796,24.9598,21.9899,0.621135
410387242,config.txt,base_strat,999,796,24.9598,21.9899,0.621135
410387242,config.txt,da_truth,999,780,9.5859,6.66026,0.488369
410387242,config.txt,da_strat,999,783,9.59642,6.66411,0.493664
410387243,config.txt,base_truth,999,829,21.1013,18.111,0.607929
410387243,config.txt,base_strat,999,829,21.1013,18.111,0.607929
410387243,config.txt,da_truth,999,805,8.20124,5.19876,0.503273
410387243,config.txt,da_strat,999,808,8.0297,5.02723,0.506274
410387244,config.txt,base_truth,999,821,22.7028,19.6809,0.615431
410387244,config.txt,base_strat,999,821,22.7028,19.6809,0.615431
410387244,config.txt,da_truth,999,801,9.71536,6.71286,0.499979
410387244,config.txt,da_strat,999,801,9.73783,6.72909,0.501913
410387245,config.txt,base_truth,999,872,19.3578,16.32,0.613806
410387245,config.txt,base_strat,999,872,19.3578,16.32,0.613806
410387245,config.txt,da_truth,999,824,8.47451,5.42476,0.504559
410387245,config.txt,da_strat,999,827,8.41959,5.36759,0.506938
410387246,config.txt,base_truth,999,727,27.3686,24.3673,0.610029
410387246,config.txt,base_strat,999,727,27.3686,24.3673,0.610029
410387246,config.txt,da_truth,999,745,9.08725,6.11544,0.494406
410387246,config.txt,da_strat,999,748,9.52406,6.54278,0.499201
410387247,config.txt,base_truth,999,776,24.9588,22.0052,0.600117
410387247,config.txt,base_strat,999,776,24.9588,22.0052,0.600117
410387247,config.txt,da_truth,999,769,8.79194,5.83355,0.496502
410387247,config.txt,da_strat,999,766,8.77937,5.82637,0.489896
410387248,config.txt,base_truth,999,833,20.0168,16.964,0.610766
410387248,config.txt,base_strat,999,833,20.0168,16.964,0.610766
410387248,config.txt,da_truth,999,803,9.10585,6,0.50174
410387248,config.txt,da_strat,999,809,9.30655,6.20519,0.501344
410387249,config.txt,base_truth,999,809,21.6242,18.5896,0.613429
410387249,config.txt,base_strat,999,809,21.6242,18.5896,0.613429
410387249,config.txt,da_truth,999,784,7.67347,4.65051,0.481476
410387249,config.txt,da_strat,999,786,7.3715,4.34987,0.481663
410387250,config.txt,base_truth,999,786,24.486,21.5216,0.609647
410387250,config.txt,base_strat,999,786,24.486,21.5216,0.609647
410387250,config.txt,da_truth,999,782,9.23657,6.29923,0.49124
410387250,config.txt,da_strat,999,782,9.40921,6.48465,0.495045
410387251,config.txt,base_truth,999,781,23.1588,20.1037,0.618999
410387251,config.txt,base_strat,999,781,23.1588,20.1037,0.618999
410387251,config.txt,da_truth,999,761,7.96846,4.89619,0.496647
410387251,config.txt,da_strat,999,765,7.49673,4.4183,0.506296
410387252,config.txt,base_truth,999,843,19.7082,16.7189,0.61261
410387252,config.txt,base_strat,999,843,19.7082,16.7189,0.61261
410387252,config.txt,da_truth,999,816,8.22672,5.23162,0.50506
410387252,config.txt,da_strat,999,822,8.84915,5.8528,0.506227
410387253,config.txt,base_truth,999,787,22.8132,19.8361,0.609037
410387253,config.txt,base_strat,999,787,22.8132,19.8361,0.609037
410387253,config.txt,da_truth,999,783,8.74585,5.76628,0.490818
410387253,config.txt,da_strat,999,782,8.77621,5.79028,0.490066
410387254,config.txt,base_truth,999,880,15.7511,12.7239,0.614965
410387254,config.txt,base_strat,999,880,15.7511,12.7239,0.614965
410387254,config.txt,da_truth,999,838,7.64797,4.60859,0.513744
410387254,config.txt,da_strat,999,836,7.58971,4.55861,0.511855
410387255,config.txt,base_truth,999,804,22.9266,19.857,0.635685
410387255,config.txt,base_strat,999,804,22.9266,19.857,0.635685
410387255,config.txt,da_truth,999,786,7.61959,4.6285,0.500047
410387255,config.txt,da_strat,999,785,8.4,5.40255,0.497807
410387256,config.txt,base_truth,999,885,17.5718,14.5876,0.609258
410387256,config.txt,base_strat,999,885,17.5718,14.5876,0.609258
410387256,config.txt,da_truth,999,835,8.22395,5.24192,0.500609
410387256,config.txt,da_strat,999,833,8.497,5.5102,0.500063
410387257,config.txt,base_truth,999,899,16.3704,13.3671,0.625438
410387257,config.txt,base_strat,999,899,16.3704,13.3671,0.625438
410387257,config.txt,da_truth,999,845,8.26154,5.26154,0.507519
410387257,config.txt,da_strat,999,844,8.10782,5.11137,0.508288
410387258,config.txt,base_truth,999,845,19.6178,16.5562,0.614088
410387258,config.txt,base_strat,999,845,19.6178,16.5562,0.614088
410387258,config.txt,da_truth,999,803,8.1594,5.05355,0.49676
410387258,config.txt,da_strat,999,806,8.53226,5.43672,0.497154
410387259,config.txt,base_truth,999,741,29.4157,26.4251,0.617521
410387259,config.txt,base_strat,999,741,29.4157,26.4251,0.617521
410387259,config.txt,da_truth,999,750,9.63067,6.676,0.495855
410387259,config.txt,da_strat,999,748,10.143,7.19251,0.49066
410387260,config.txt,base_truth,999,793,21.232,18.1892,0.599385
410387260,config.txt,base_strat,999,793,21.232,18.1892,0.599385
410387260,config.txt,da_truth,999,780,8.05256,4.96667,0.49617
410387260,config.txt,da_strat,999,778,7.75964,4.67352,0.493901
410387261,config.txt,base_truth,999,789,22.82,19.9227,0.60001
410387261,config.txt,base_strat,999,789,22.82,19.9227,0.60001
410387261,config.txt,da_truth,999,786,8.70611,5.84606,0.47834
410387261,config.txt,da_strat,999,786,8.25573,5.38295,0.482174
410387262,config.txt,base_truth,999,761,24.6321,21.6702,0.620024
410387262,config.txt,base_strat,999,761,24.6321,21.6702,0.620024
410387262,config.txt,da_truth,999,749,8.15087,5.15354,0.49723
410387262,config.txt,da_strat,999,751,8.22104,5.23702,0.495574
410387263,config.txt,base_truth,999,822,22.7835,19.7141,0.617425
410387263,config.txt,base_strat,999,822,22.7835,19.7141,0.617425
410387263,config.txt,da_truth,999,800,9.99125,6.895,0.517012
410387263,config.txt,da_strat,999,801,9.82147,6.74157,0.517371
410387264,config.txt,base_truth,999,777,24.3166,21.3076,0.628923
410387264,config.txt,base_strat,999,777,24.3166,21.3076,0.628923
410387264,config.txt,da_truth,999,767,8.46545,5.46415,0.508549
410387264,config.txt,da_strat,999,762,7.78084,4.76509,0.506995
410387265,config.txt,base_truth,999,683,28.3441,25.2738,0.629089
410387265,config.txt,base_strat,999,683,28.3441,25.2738,0.629089
410387265,config.txt,da_truth,999,722,8.63712,5.6205,0.494601
410387265,config.txt,da_strat,999,716,8.31425,5.2919,0.492008
410387266,config.txt,base_truth,999,767,24.193,21.206,0.617376
410387266,config.txt,base_strat,999,767,24.193,21.206,0.617376
410387266,config.txt,da_truth,999,761,7.63075,4.6452,0.495137
410387266,config.txt,da_strat,999,764,7.33508,4.34555,0.498379
